Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
19.00,0,0.1961233360333383862579739686,0.196123336033338,0.195973902596285,0.196123336033338,0.195973902596285,0,0.0000000,0.0000000,0,4.9965273813909576368260418336,25.199625700772265810225611389,27.036774642883797529164640083,666136100
19.01,0,0.1961114777773519836180008599,0.196111477777352,0.195962195632687,0.196111477777352,0.195962195632687,0,0.0000000,0.0000000,0,4.9954491850881161514046393147,25.194275195604767471605753255,27.033184524733644584764290131,666486800
19.02,0,0.1960996128233813473461117311,0.196099612823381,0.19595048174118,0.196099612823381,0.19595048174118,0,0.0000000,0.0000000,0,4.9943731955884727358141624673,25.188939864101890852218565823,27.029605036977442422983467274,666837400
19.03,0,0.1960877805546024997789766910,0.196087780554603,0.195938800305406,0.196087780554603,0.195938800305406,0,0.0000000,0.0000000,0,4.9932979887230820445130222766,25.183604379103895068415442102,27.026025889610823750161008605,667188000
19.04,0,0.1960759609610813989702804268,0.196075960961081,0.195927131315896,0.196075960961081,0.195927131315896,0,0.0000000,0.0000000,0,4.9922237454248873798735841359,25.178265852947712441388801499,27.022444977857234788025576672,667538600
19.05,0,0.1960641536726449621741643230,0.196064153672645,0.19591547440294,0.196064153672645,0.19591547440294,0,0.0000000,0.0000000,0,4.9911510235531633963542590324,25.172937066001550305382701567,27.018871108180372907095099136,667889100
19.06,0,0.1960523573995319219901083335,0.196052357399532,0.195903828277239,0.196052357399532,0.195903828277239,0,0.0000000,0.0000000,0,4.9900789219897090723704351564,25.167602848003808724690709508,27.015293912104155012512303524,668239700
19.07,0,0.1960405737719963799964815736,0.196040573771996,0.195892194569509,0.196040573771996,0.195892194569509,0,0.0000000,0.0000000,0,4.9890085396161847384235462994,25.16227877759746916632941702,27.01172396839009884472184011,668590300
19.08,0,0.1960288027801844555219429501,0.196028802780184,0.195880573270356,0.196028802780184,0.195880573270356,0,0.0000000,0.0000000,0,4.987939175314192344799912248,25.156954052038955216801863097,27.008153915713722526353982477,668940900
19.09,0,0.1960170434142619697327603720,0.196017043414262,0.195868963370404,0.196017043414262,0.195868963370404,0,0.0000000,0.0000000,0,4.9868709279651522220009667933,25.151634981436663279840060469,27.004588165605134499795793208,669291500
19.10,0,0.1960053047093233893101501596,0.196005304709323,0.195857373905206,0.196005304709323,0.195857373905206,0,0.0000000,0.0000000,0,4.9858037553831790244851209251,25.146314984940087190580305085,27.001022091090081715945228374,669642100
19.11,0,0.1959935689293210030160839877,0.195993568929321,0.19584578713917,0.195993568929321,0.19584578713917,0,0.0000000,0.0000000,0,4.9847382796510560546247400336,25.141004600611438883530650929,26.997462889539449244018940103,669992800
19.12,0,0.1959818563836491299869359333,0.195981856383649,0.195834223382147,0.195981856383649,0.195834223382147,0,0.0000000,0.0000000,0,4.9836738764482822908352123064,25.135693966919449704430624848,26.993903837165242639506534151,670343400
19.13,0,0.1959701460614066515201668529,0.195970146061407,0.195822661623689,0.195970146061407,0.195822661623689,0,0.0000000,0.0000000,0,4.982609885722988063617971535,25.130382302580300468821481883,26.990344627882704058662218631,670693900
19.14,0,0.1959584566791238251434886937,0.195958456679124,0.195811120580781,0.195958456679124,0.195811120580781,0,0.0000000,0.0000000,0,4.9815477063559966753453831101,25.125078974056489484942074662,26.986791341849455234852495286,671044500
19.15,0,0.1959467798641454117829422941,0.195946779864145,0.195799591881218,0.195946779864145,0.195799591881218,0,0.0000000,0.0000000,0,4.9804866783229314283898124174,25.119775713034260778463524381,26.983238393481232388908363132,671395100
19.16,0,0.1959351246067758185586293751,0.195935124606776,0.195788084515756,0.195935124606776,0.195788084515756,0,0.0000000,0.0000000,0,4.979426518320084005338738852,25.114475926356550913281763218,26.979688288857932707882511805,671745700
19.17,0,0.1959234718973403155508945276,0.19592347189734,0.19577657947517,0.19592347189734,0.19577657947517,0,0.0000000,0.0000000,0,4.9783680663173163564784821992,25.109181585642250164907344147,26.976142101143210620639262593,672096300
19.18,0,0.1959118307261819490720540847,0.195911830726182,0.195765085750252,0.195911830726182,0.195765085750252,0,0.0000000,0.0000000,0,4.9773101623063631362674534505,25.10388756854999546761868284,26.972596652062204021479234676,672446900
19.19,0,0.1959002010836647041323878036,0.195900201083665,0.195753603331813,0.195900201083665,0.195753603331813,0,0.0000000,0.0000000,0,4.9762539229501533231210407942,25.098599917535475598287517195,26.969055780085333903801742835,672797500
19.20,0,0.1958885823261531345380730455,0.195888582326153,0.195742131576664,0.195888582326153,0.195742131576664,0,0.0000000,0.0000000,0,4.9751980882346429235837008217,25.093305823512039904850960139,26.965510927788168738691741614,673148200
19.21,0,0.1958769873461051189734214657,0.195876987346105,0.195730683377708,0.195876987346105,0.195730683377708,0,0.0000000,0.0000000,0,4.9741439570398682118987305224,25.088023951557945736012462971,26.961974761196286787562676183,673498700
19.22,0,0.1958654042318878832004899517,0.195865404231888,0.195719246823757,0.195865404231888,0.195719246823757,0,0.0000000,0.0000000,0,4.9730909282456695185675636852,25.082740381531812121589139291,26.958437692561817054016638583,673849300
19.23,0,0.1958538326079595854953560838,0.19585383260796,0.195707821539712,0.19585383260796,0.195707821539712,0,0.0000000,0.0000000,0,4.9720393007317271740916340999,25.077465123791474586214206746,26.954906662394664928469161692,674199900
19.24,0,0.1958422624647806055280700210,0.195842262464781,0.195696397516474,0.195842262464781,0.195696397516474,0,0.0000000,0.0000000,0,4.9709883733777288048002843563,25.072185375034436051256471018,26.951372909887399540987839191,674550500
19.25,0,0.1958307237928304482798741741,0.19583072379283,0.195685004744965,0.19583072379283,0.195685004744965,0,0.0000000,0.0000000,0,4.9699386039133890651519254434,25.06691305667028192973755442,26.947844662071275691363998095,674901100
19.26,0,0.1958191875826084021168071367,0.195819187582608,0.195673614216123,0.195819187582608,0.195673614216123,0,0.0000000,0.0000000,0,4.9688903735120969335619455521,25.061643678560941853926335847,26.94431860791343085505440045,675251700
19.27,0,0.1958076628246312975047813092,0.195807662824631,0.195662234920903,0.195807662824631,0.195662234920903,0,0.0000000,0.0000000,0,4.9678425987481970644887556715,25.056374338327338832701718598,26.940793110615456784857497197,675602300
19.28,0,0.1957961595094358001190232635,0.195796159509436,0.19565087685028,0.195796159509436,0.19565087685028,0,0.0000000,0.0000000,0,4.9667964196505484363477439923,25.051108337432019469676975766,26.937270062566183768512334233,675952900
19.29,0,0.1957846676275777956176453716,0.195784667627578,0.195639529995247,0.195784667627578,0.195639529995247,0,0.0000000,0.0000000,0,4.9657513350982043515112759017,25.045848736146679271027473514,26.93375180779426766878475744,676303500
19.30,0,0.1957731781696323727077167344,0.195773178169632,0.195628185346813,0.195773178169632,0.195628185346813,0,0.0000000,0.0000000,0,4.9647074439700351404807851909,25.040589015020138673801170102,26.930233712952677069518359792,676654100
19.31,0,0.1957617001261925443565377023,0.195761700126193,0.195616851896005,0.195761700126193,0.195616851896005,0,0.0000000,0.0000000,0,4.9636644451448154577146828509,25.035330599558683524712532454,26.926716895178780873380294303,677004700
19.32,0,0.1957502444878714378067790852,0.195750244487871,0.19560554063387,0.195750244487871,0.19560554063387,0,0.0000000,0.0000000,0,4.9626225375012615774562658688,25.030077266897878720696995334,26.923203937944948912126174451,677355300
19.33,0,0.1957388101777367229990897591,0.195738810177737,0.195594250483908,0.195738810177737,0.195594250483908,0,0.0000000,0.0000000,0,4.961581819917840858336036436,25.024825158897061227317343692,26.919692083272450931247677319,677705900
19.34,0,0.1957273773205970911419267745,0.195727377320597,0.195582961571359,0.195727377320597,0.195582961571359,0,0.0000000,0.0000000,0,4.9605425500743509266833371421,25.01958180684330248347670314,26.916186535956271202566550877,678056500
19.35,0,0.1957159458405265318945850120,0.195715945840527,0.195571673820725,0.195715945840527,0.195571673820725,0,0.0000000,0.0000000,0,4.9595043680369064369565789754,25.014340855130884919530453369,26.912682953729462158842917527,678407100
19.36,0,0.1957045457282123782124416757,0.195704545728212,0.195560417223124,0.195704545728212,0.195560417223124,0,0.0000000,0.0000000,0,4.9584666726837306915281273264,25.00909372028164526153323278,26.909175518826145049634568852,678757700
19.37,0,0.1956931469743604996771938105,0.195693146974361,0.195549161769689,0.195693146974361,0.195549161769689,0,0.0000000,0.0000000,0,4.9574305216779840208994159844,25.003857555509756243197128238,26.905675906949280612196093964,679108300
19.38,0,0.1956817711969706514594794931,0.195681771196971,0.195537929078846,0.195681771196971,0.195537929078846,0,0.0000000,0.0000000,0,4.9563954963219940513997875407,24.998620930421461753739024108,26.902176224776079747732194171,679458800
19.39,0,0.1956703945049607349584080797,0.195670394504961,0.195526695259939,0.195670394504961,0.195526695259939,0,0.0000000,0.0000000,0,4.9553614718328311135306757818,24.993389115437380676070060159,26.898680230369778751225169808,679809500
19.40,0,0.1956590407709172454150050519,0.195659040770917,0.195515484185979,0.195659040770917,0.195515484185979,0,0.0000000,0.0000000,0,4.9543284707489198617504917013,24.988157307006935968016471989,26.89518452990068430889508716,680160100
19.41,0,0.1956476892830922617874310648,0.195647689283092,0.195504275145642,0.195647689283092,0.195504275145642,0,0.0000000,0.0000000,0,4.9532967919640435984316006864,24.982932181548442587070736356,26.891693708200810090958745594,680510700
19.42,0,0.1956363588076284104862436302,0.195636358807628,0.195493086905493,0.195636358807628,0.195493086905493,0,0.0000000,0.0000000,0,4.9522657106465356259463681272,24.977703004014790604424755827,26.88820048241548725394215611,680861200
19.43,0,0.1956250490090887298836263889,0.195625049009089,0.195481919130515,0.195625049009089,0.195481919130515,0,0.0000000,0.0000000,0,4.9512365081357762747962278125,24.972486608283739690602596063,26.884716210868619588556313281,681211800
19.44,0,0.1956137408794164179836064706,0.195613740879416,0.195470752813073,0.195613740879416,0.195470752813073,0,0.0000000,0.0000000,0,4.9502076420564958754826135341,24.967264030950230124209492626,26.881228132782546060639464609,681562500
19.45,0,0.1956024436599435540007773659,0.195602443659944,0.195459597194919,0.195602443659944,0.195459597194919,0,0.0000000,0.0000000,0,4.9491804525276707022488222797,24.962052499759022245310623481,26.877747859480753067436395433,681913100
19.46,0,0.1955911593404377502075524920,0.195591159340438,0.195448454266237,0.195591159340438,0.195448454266237,0,0.0000000,0.0000000,0,4.9481536384262767616393106405,24.956833280449726884745981374,26.874262700876099637844633659,682263600
19.47,0,0.1955798865818220817954871591,0.195579886581822,0.195437322688369,0.195579886581822,0.195437322688369,0,0.0000000,0.0000000,0,4.9471286398977473560264440035,24.951623793752928635396319432,26.870784363268139987923620306,682614200
19.48,0,0.1955686325370769300929210444,0.195568632537077,0.195426209614711,0.195568632537077,0.195426209614711,0,0.0000000,0.0000000,0,4.9461045320133228159116561625,24.946419607009504452036766225,26.8673100814180613183557774,682964900
19.49,0,0.1955573913646555670032337226,0.195557391364656,0.195415109204131,0.195557391364656,0.195415109204131,0,0.0000000,0.0000000,0,4.9450813548968564436673125038,24.941216527199416662501373037,26.863836885690374663646209057,683315500
19.50,0,0.1955461620544004175150987447,0.1955461620544,0.195404020446886,0.1955461620544,0.195404020446886,0,0.0000000,0.0000000,0,4.9440592899779272177088012182,24.936013055433941367019081153,26.860363648466238158688844158,683666000
19.51,0,0.1955349433512028623967222809,0.195534943351203,0.19539294208828,0.195534943351203,0.19539294208828,0,0.0000000,0.0000000,0,4.943038253569309792494533295,24.93081625303131576378717899,26.856895371211067993996941026,684016600
19.52,0,0.1955237267835879831834579697,0.195523726783588,0.195381865657251,0.195523726783588,0.195381865657251,0,0.0000000,0.0000000,0,4.9420184271216131464398969246,24.925617950825185442641705262,26.853426230280507676556068241,684367200
19.53,0,0.1955125298912048090923078940,0.195512529891205,0.195370808693859,0.195512529891205,0.195370808693859,0,0.0000000,0.0000000,0,4.9409992856256862579602802964,24.920423874617409425955994327,26.849960459045794290628068961,684717900
19.54,0,0.1955013548242116260295985681,0.195501354824212,0.195359773348673,0.195501354824212,0.195359773348673,0,0.0000000,0.0000000,0,4.9399812692315437815140944004,24.915231335624740343654124783,26.846495991103954794612014714,685068500
19.55,0,0.1954901815725469193755695291,0.195490181572547,0.195348739612038,0.195490181572547,0.195348739612038,0,0.0000000,0.0000000,0,4.9389649594213090194737046241,24.910049056743619218118312164,26.843038736161930063565337464,685419000
19.56,0,0.1954790297954260369324696666,0.195479029795426,0.19533772714358,0.195479029795426,0.19533772714358,0,0.0000000,0.0000000,0,4.9379490137704266262975219595,24.904859786576696878449995769,26.839577074988592231141947737,685769600
19.57,0,0.1954678682832125942866813934,0.195467868283213,0.195326704734069,0.195467868283213,0.195326704734069,0,0.0000000,0.0000000,0,4.9369346485113969324869801977,24.899678660180590857956363196,26.836121181716248999605533621,686120200
19.58,0,0.1954567379385084328551625969,0.195456737938508,0.195315713286512,0.195456737938508,0.195315713286512,0,0.0000000,0.0000000,0,4.9359207451419962122853763236,24.894499438866548120230622525,26.832667101785553246844050291,686470800
19.59,0,0.1954456177524159330604438171,0.195445617752416,0.195304731792418,0.195445617752416,0.195304731792418,0,0.0000000,0.0000000,0,4.9349084025376961482801897311,24.88932245889633349906711256,26.829214638515386036617840332,686821400
19.60,0,0.1954345106229173436286709199,0.195434510622917,0.195293763150172,0.195434510622917,0.195293763150172,0,0.0000000,0.0000000,0,4.9338971195739100428437858075,24.884152669357307921019254116,26.825767468899026131684953991,687172000
19.61,0,0.1954234137265051639708328988,0.195423413726505,0.195282804536669,0.195423413726505,0.195282804536669,0,0.0000000,0.0000000,0,4.932886312440576874391552745,24.878977361974079783364969996,26.822316878102347715227769787,687522600
19.62,0,0.1954123273436364488752544722,0.195412327343636,0.19527185623277,0.195412327343636,0.19527185623277,0,0.0000000,0.0000000,0,4.9318769626771712973819015293,24.873811441201639044164253631,26.818872965430974660736507115,687873300
19.63,0,0.1954012433209460167012911925,0.195401243320946,0.19526091008551,0.195401243320946,0.19526091008551,0,0.0000000,0.0000000,0,4.9308685691588066141871975539,24.868647837950760414775375768,26.815430951638471721888446756,688223800
19.64,0,0.1953901896973216482354818013,0.195390189697322,0.195249994134176,0.195390189697322,0.195249994134176,0,0.0000000,0.0000000,0,4.9298612307604131553088746061,24.863483437847845529917432895,26.811988604416728325197754591,688574400
19.65,0,0.1953791372752211221561107582,0.195379137275221,0.195239079181627,0.195379137275221,0.195239079181627,0,0.0000000,0.0000000,0,4.9288550049931585470762752767,24.858323312111030055843866721,26.808549466883785315917743169,688925000
19.66,0,0.1953681049499503273660177317,0.19536810494995,0.195228184123565,0.19536810494995,0.195228184123565,0,0.0000000,0.0000000,0,4.9278496907160387960338561553,24.853167032653163516959570507,26.805113315105367943903650454,689275600
19.67,0,0.1953570846131519264453085922,0.195357084613152,0.19521730085203,0.195357084613152,0.19521730085203,0,0.0000000,0.0000000,0,4.9268454281621315285109598313,24.848011306619950153113877698,26.801677774863693347877794741,689626200
19.68,0,0.1953460554543717498399870022,0.195346055454372,0.195206408556965,0.195346055454372,0.195206408556965,0,0.0000000,0.0000000,0,4.9258427748265613989659972945,24.842866283268571711007189053,26.7982497623001371983940525,689976800
19.69,0,0.1953350563662030425638971024,0.195335056366203,0.195195546131358,0.195335056366203,0.195195546131358,0,0.0000000,0.0000000,0,4.9248404295680330618573795338,24.837716492749153075976153944,26.794818908988405382426370017,690327400
19.70,0,0.1953240682375921266647151942,0.195324068237592,0.19518469446455,0.195324068237592,0.19518469446455,0,0.0000000,0.0000000,0,4.92383917402483981955747194,24.832567751375684556197347173,26.791388994480124300899289037,690678000
19.71,0,0.1953130918788861993572815744,0.195313091878886,0.19517385436728,0.195313091878886,0.19517385436728,0,0.0000000,0.0000000,0,4.9228388829016863265246855022,24.827425272659473484727800112,26.787963733500644021022536421,691028500
19.72,0,0.1953021262300545821551601892,0.195302126230055,0.195163024779911,0.195302126230055,0.195163024779911,0,0.0000000,0.0000000,0,4.9218401792420815611744084094,24.822286949776502951653395951,26.784541393383624474221810032,691379200
19.73,0,0.1952911803356291949584687072,0.195291180335629,0.195152214747366,0.195291180335629,0.195152214747366,0,0.0000000,0.0000000,0,4.9208417377193001779650516534,24.81714803719743808543744598,26.781119162433235791516182628,691729800
19.74,0,0.1952802254684616331622569632,0.195280225468462,0.195141395542887,0.195280225468462,0.195141395542887,0,0.0000000,0.0000000,0,4.9198449985865998032259578205,24.812018754868323525111129193,26.777703651676484687484055041,692080400
19.75,0,0.1952693035130332296796881688,0.195269303513033,0.195130609051345,0.195269303513033,0.195130609051345,0,0.0000000,0.0000000,0,4.9188486435337564435015835039,24.806882355725341289488545263,26.774283607336909890083164518,692431000
19.76,0,0.1952583796736298583558942572,0.19525837967363,0.195119820477413,0.19525837967363,0.195119820477413,0,0.0000000,0.0000000,0,4.9178539471869734011642940912,24.801755786061384876907756499,26.770870435417852804921110242,692781600
19.77,0,0.1952474778356755120849492495,0.195247477835676,0.195109053706904,0.195247477835676,0.195109053706904,0,0.0000000,0.0000000,0,4.9168594498148053306725005726,24.796627562402254119889919271,26.767456642258919488123084273,693132200
19.78,0,0.1952365878809862766494971712,0.195236587880986,0.19509829862202,0.195236587880986,0.19509829862202,0,0.0000000,0.0000000,0,4.9158667331378598583555455377,24.79150597910012528799860948,26.764047424607280972767340498,693482800
19.79,0,0.1952256970193323861509365838,0.195225697019332,0.195087542432918,0.195225697019332,0.195087542432918,0,0.0000000,0.0000000,0,4.9148746717353386668009083775,24.786384042289361329022100308,26.760638313324890693851788991,693833400
19.80,0,0.1952148286340979971934202628,0.195214828634098,0.195076808523365,0.195214828634098,0.195076808523365,0,0.0000000,0.0000000,0,4.913883988774488030251886078,24.781270518774943760088962392,26.75723518002956239170918906,694183900
19.81,0,0.1952039681025584908714427944,0.195203968102558,0.195066082271021,0.195203968102558,0.195066082271021,0,0.0000000,0.0000000,0,4.9128935173564996312959580331,24.776151295091446448160013765,26.753828568396804830019136439,694534600
19.82,0,0.1951931210286204543267279936,0.19519312102862,0.195055369280176,0.19519312102862,0.195055369280176,0,0.0000000,0.0000000,0,4.911904563567826772305489631,24.771041197385708912761111226,26.750428375024814926641234137,694885200
19.83,0,0.1951822830172791154837968631,0.195182283017279,0.195044665156206,0.195182283017279,0.195044665156206,0,0.0000000,0.0000000,0,4.91091671902661707960982346,24.765932066757257468143530692,26.747029025316892244712204336,695235800
19.84,0,0.1951714659477501655284156038,0.19517146594775,0.195033981778709,0.19517146594775,0.195033981778709,0,0.0000000,0.0000000,0,4.9099297069460422357964389101,24.760828444111307727580845456,26.743633820972571974716301329,695586400
19.85,0,0.1951606406956824188707598734,0.195160640695682,0.195023290023713,0.195160640695682,0.195023290023713,0,0.0000000,0.0000000,0,4.9089437261987741911516557724,24.755722804951863885391570919,26.740237389867398136688657363,695937000
19.86,0,0.1951498444835409796265603219,0.195149844483541,0.195012627114062,0.195149844483541,0.195012627114062,0,0.0000000,0.0000000,0,4.9079586927122189522199306356,24.750624824548383241201762494,26.736846565127536073890350191,696287600
19.87,0,0.1951390500702205745963614428,0.195139050070221,0.19500196580903,0.195139050070221,0.19500196580903,0,0.0000000,0.0000000,0,4.9069740882833641453306060908,24.745520165351785783565704293,26.733451476148384944362577805,696638200
19.88,0,0.1951282762910117269832833692,0.195128276291012,0.194991324944283,0.195128276291012,0.194991324944283,0,0.0000000,0.0000000,0,4.9059909703017144249420931243,24.740423457989766694475424928,26.730061976794305755418144026,696988700
19.89,0,0.1951175136824819382182027916,0.195117513682482,0.194980695056767,0.195117513682482,0.194980695056767,0,0.0000000,0.0000000,0,4.9050088791119744455128027297,24.735332717463195541981354614,26.726676855134346807420471368,697339300
19.90,0,0.1951067600838634594265341198,0.195106760083863,0.194970073986088,0.195106760083863,0.194970073986088,0,0.0000000,0.0000000,0,4.9040276306002231854581230941,24.730240799227790635420318024,26.723291162063684955865389305,697689900
19.91,0,0.1950960066388288106147758724,0.195096006638829,0.194959452876294,0.195096006638829,0.194959452876294,0,0.0000000,0.0000000,0,4.9030475066040096231934424073,24.725155746545557686171438998,26.719910433812479753718321393,698040600
19.92,0,0.1950852747973086208153392425,0.195085274797309,0.194948853177689,0.195085274797309,0.194948853177689,0,0.0000000,0.0000000,0,4.9020681644919827371341488606,24.720069120603341553254305658,26.716528876631302465660278438,698391200
19.93,0,0.1950745636991130823515808990,0.195074563699113,0.194938274030456,0.195074563699113,0.194938274030456,0,0.0000000,0.0000000,0,4.9010899446288971817386534422,24.71498869884961922459682173,26.713151815488270753827375495,698741800
19.94,0,0.1950638525810527481987495079,0.195063852581053,0.194927694671777,0.195063852581053,0.194927694671777,0,0.0000000,0.0000000,0,4.9001125628596305833362987418,24.709907789000431859122020148,26.709774660878913207721498869,699092400
19.95,0,0.1950531521879586238848242859,0.195053152187959,0.194917125846855,0.195053152187959,0.194917125846855,0,0.0000000,0.0000000,0,4.8991363010621146245145641503,24.704830454650629303241361958,26.706400151132051433677179352,699443000
19.96,0,0.1950424623666227929106570564,0.195042462366623,0.194906567402851,0.195042462366623,0.194906567402851,0,0.0000000,0.0000000,0,4.8981613750606955795167466551,24.699763054098930472857495021,26.703032662989467058089398034,699793500
19.97,0,0.1950317836451944867749936987,0.195031783645194,0.194896019868283,0.195031783645194,0.194896019868283,0,0.0000000,0.0000000,0,4.8971870082821151309303256487,24.694691059314592742324357076,26.699662303376295535011642387,700144100
19.98,0,0.1950211238743604459841508019,0.19502112387436,0.194885491094207,0.19502112387436,0.194885491094207,0,0.0000000,0.0000000,0,4.8962134750116965811276665196,24.689623867413148406322187368,26.696295560961342087321105619,700494700
19.99,0,0.1950104757919855948317206857,0.195010475791986,0.194874973818855,0.195010475791986,0.194874973818855,0,0.0000000,0.0000000,0,4.8952409571676689085241574572,24.684557410792055041983943171,26.692929501037300376471497465,700845300
20.00,0,0.1949998360404908305818394580,0.194999836040491,0.194864464685014,0.194999836040491,0.194864464685014,0,0.0000000,0.0000000,0,4.8942692289895710915351866513,24.679494607144160646955647802,26.689566263837676763703553322,701196000
20.01,0,0.1949892095646841101961242576,0.194989209564684,0.194853968637859,0.194989209564684,0.194853968637859,0,0.0000000,0.0000000,0,4.8932986970471921085761422909,24.674434417963750504908292509,26.686204950449693403307861566,701546600
20.02,0,0.1949785818792778095440747404,0.194978581879278,0.194843471192465,0.194978581879278,0.194843471192465,0,0.0000000,0.0000000,0,4.8923290940258722901484581669,24.669375970610964196976875591,26.682845055232829930849342455,701897200
20.03,0,0.1949679747118626929610239583,0.194967974711863,0.194832994076787,0.194967974711863,0.194832994076787,0,0.0000000,0.0000000,0,4.8913602187660492625814768673,24.664322116753726245037536605,26.679488661950866001727383556,702247700
20.04,0,0.1949573885833206948442226414,0.194957388583321,0.194822537812071,0.194957388583321,0.194822537812071,0,0.0000000,0.0000000,0,4.8903923948000533563766321832,24.659267502082803348325117079,26.676131874006513222924517394,702598300
20.05,0,0.1949468013542392103912107245,0.194946801354239,0.194812080259266,0.194946801354239,0.194812080259266,0,0.0000000,0.0000000,0,4.8894254547372978739062895035,24.654216835419726797885565601,26.672778065710593170769609556,702948900
20.06,0,0.1949362357503896657212663835,0.19493623575039,0.194801644144504,0.19493623575039,0.194801644144504,0,0.0000000,0.0000000,0,4.8884596636991574696288598194,24.649172911826821389027367433,26.669429088231825271040795816,703299500
20.07,0,0.1949256590315208368629789454,0.194925659031521,0.194791196727895,0.194925659031521,0.194791196727895,0,0.0000000,0.0000000,0,4.8874944542545611219597313178,24.64412561584578495885332338,26.666078068977166117703212751,703650100
20.08,0,0.1949151139199717423259954222,0.194915113919972,0.194780780732136,0.194915113919972,0.194780780732136,0,0.0000000,0.0000000,0,4.8865304915649578093142921915,24.639087979128471390256022117,26.662733883204687124958130353,704000700
20.09,0,0.1949045779401091589261444916,0.194904577940109,0.194770373681955,0.194904577940109,0.194770373681955,0,0.0000000,0.0000000,0,4.8855678913371678621939762281,24.634052228848679468740011948,26.659391020957962841344404473,704351400
20.10,0,0.1948940524258835974775046657,0.194894052425884,0.194759976911657,0.194894052425884,0.194759976911657,0,0.0000000,0.0000000,0,4.8846058108319489069281260179,24.629019298879111210889282418,26.656050484907312379234247399,704702000
20.11,0,0.1948835380934731953941897858,0.194883538093473,0.19474959113778,0.194883538093473,0.19474959113778,0,0.0000000,0.0000000,0,4.8836439320873955979751525508,24.623979309800931393309524257,26.65270546782012312064755263,705052500
20.12,0,0.1948730338689883563592948825,0.194873033868988,0.194739215286788,0.194873033868988,0.194739215286788,0,0.0000000,0.0000000,0,4.8826842123690769137504440151,24.618953051697261283954943973,26.649369753646799759856481341,705403100
20.13,0,0.1948625284863877228319259026,0.194862528486388,0.194728838092996,0.194862528486388,0.194728838092996,0,0.0000000,0.0000000,0,4.8817240673133475087124114011,24.613921707914972456028253202,26.646031201036369586229124846,705753700
20.14,0,0.1948520446577748943456285036,0.194852044657775,0.194718482268862,0.194852044657775,0.194718482268862,0,0.0000000,0.0000000,0,4.8807661622013263612764429011,24.608900453734148255457883131,26.64269935436656653744287138,706104300
20.15,0,0.1948415796567934114980003584,0.194841579656793,0.194708145088383,0.194841579656793,0.194708145088383,0,0.0000000,0.0000000,0,4.8798079710600624498579266999,24.6038748284856666334824991,26.639365109740783100581446407,706454900
20.16,0,0.1948311151921543480374739495,0.194831115192154,0.194697808260623,0.194831115192154,0.194697808260623,0,0.0000000,0.0000000,0,4.8788513759771404289152737928,24.5988540916402044926126337,26.636034181845460154880165219,706805500
20.17,0,0.1948206713971539088784118543,0.194820671397154,0.194687491919228,0.194820671397154,0.194687491919228,0,0.0000000,0.0000000,0,4.8778957341927479247778267632,24.593836992493201141550050941,26.632705957834287008459422575,707156100
20.18,0,0.1948102174085119113860291218,0.194810217408512,0.194677165201271,0.194810217408512,0.194677165201271,0,0.0000000,0.0000000,0,4.8769409029269709439900422063,24.588825433516080747948233415,26.629381830474985574170467245,707506700
20.19,0,0.1947997939298703206461910782,0.19479979392987,0.194666868810743,0.19479979392987,0.194666868810743,0,0.0000000,0.0000000,0,4.8759870642970184649673083089,24.583813378900334988208816299,26.626057483918596942356408323,707857300
20.20,0,0.1947893800971288304578656844,0.194789380097129,0.194656581883893,0.194789380097129,0.194656581883893,0,0.0000000,0.0000000,0,4.8750341755278681140389676617,24.578804976057184370078709013,26.62273584515872603021601251,708207900
20.21,0,0.1947789760495973222387930994,0.194778976049597,0.19464630456038,0.194778976049597,0.19464630456038,0,0.0000000,0.0000000,0,4.874082052175590221706454053,24.573800964243124276431204973,26.619417507959686228447914261,708558500
20.22,0,0.1947685824858717316820839415,0.194768582485872,0.194636037539147,0.194768582485872,0.194636037539147,0,0.0000000,0.0000000,0,4.873130359679723766385155674,24.568792214742500294977948262,26.616096203039812080320401019,708909100
20.23,0,0.1947581985444447840260170957,0.194758198544445,0.194625779959033,0.194758198544445,0.194625779959033,0,0.0000000,0.0000000,0,4.8721802136061277264904607126,24.563794485277653790240824991,26.612782519976767317856820484,709259700
20.24,0,0.1947478152174803578502981951,0.19474781521748,0.194615522812548,0.19474781521748,0.194615522812548,0,0.0000000,0.0000000,0,4.8712309711446667564807801611,24.558797327152449616144133302,26.609469392058500097915652239,709610300
20.25,0,0.1947374606477207327986848883,0.194737460647721,0.19460529424278,0.194737460647721,0.19460529424278,0,0.0000000,0.0000000,0,4.8702824728028141587284794074,24.553801364729824988579298828,26.606157322426587534551352229,709960900
20.26,0,0.1947271075270703716657696332,0.19472710752707,0.194595066941977,0.19472710752707,0.194595066941977,0,0.0000000,0.0000000,0,4.8693345174340002637349922409,24.548808071620667946306509179,26.60284742798104749042550313,710311500
20.27,0,0.1947167639974599501347148922,0.19471676399746,0.194584849052414,0.19471676399746,0.194584849052414,0,0.0000000,0.0000000,0,4.8683879038916483738726840531,24.543818125896504811133588143,26.599539845256238175225643324,710662100
